# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Sep 21 19:02:55 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.1
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Maiz-Apellaniz and Weiler 2018)
# Attention: photometry includes extinction of Av=0.001, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.02 0.14251 8.60000 3.2162220478 2.5986735821    3.214  3.772  3.5332  0.258    7  0.000  0.373   128.92    72.01    46.99    35.84    29.48  3    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.659 -3.259 -1.470 -1.423 -4.493
0.02 0.14251 8.60000 3.2163829803 2.5986759663    3.214  3.797  3.5301  0.221    7  0.000  0.373   139.07    77.09    50.15    38.29    31.50  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.723 -3.253 -1.383 -1.338 -4.507
0.02 0.14251 8.60000 3.2164387703 2.5986766815    3.214  3.783  3.5319  0.241    7  0.000  0.373   133.41    74.26    48.39    36.93    30.38  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.688 -3.258 -1.435 -1.389 -4.501
0.02 0.14251 8.60000 3.2164647579 2.5986771584    3.214  3.770  3.5336  0.261    7  0.000  0.373   128.07    71.59    46.73    35.64    29.32  3    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.655 -3.264 -1.484 -1.438 -4.495
0.02 0.14251 8.60000 3.2164797783 2.5986773968    3.214  3.773  3.5332  0.257    7  0.000  0.373   129.20    72.15    47.08    35.91    29.54  3    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.662 -3.263 -1.475 -1.429 -4.497
0.02 0.14251 8.60000 3.2164964676 2.5986773968    3.214  3.788  3.5314  0.235    7  0.000  0.373   135.18    75.15    48.95    37.35    30.73  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.700 -3.259 -1.422 -1.377 -4.505
0.02 0.14251 8.60000 3.2165064812 2.5986776352    3.214  3.800  3.5299  0.217    7  0.000  0.373   140.19    77.65    50.50    38.56    31.73  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.730 -3.255 -1.379 -1.334 -4.511
0.02 0.14251 8.60000 3.2165193558 2.5986778736    3.214  3.820  3.5275  0.188    7  0.000  0.373   148.61    81.83    53.09    40.57    33.39  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.779 -3.237 -1.293 -1.249 -4.508
0.02 0.14251 8.60000 3.2165420055 2.5986781120    3.214  3.842  3.5246  0.153    7  0.000  0.373   159.17    87.04    56.32    43.07    35.45  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.836 -3.214 -1.189 -1.146 -4.504
0.02 0.14251 8.60000 3.2165875435 2.5986788273    3.214  3.872  3.5209  0.109    7  0.000  0.373   174.13    94.36    60.83    46.58    38.35  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -4.910 -3.183 -1.050 -1.008 -4.498
0.02 0.14251 8.60000 3.2166335583 2.5986795425    3.214  3.947  3.5110 -0.006    7  0.000  0.373   219.28   116.09    74.15    56.96    46.91  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -5.098 -3.028 -0.580 -0.543 -4.408
0.02 0.14251 8.60000 3.2166447639 2.5986795425    3.214  3.967  3.5083 -0.037    7  0.685  0.373   233.43   122.81    78.24    60.15    49.54  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -5.149 -2.985 -0.458 -0.423 -4.381
0.02 0.14251 8.60000 3.2166466713 2.5986795425    3.214  3.969  3.5081 -0.040    7  0.685  0.373   234.67   123.39    78.60    60.42    49.77  2    -1e-30      0.00 6.616e-01 3.183e-01 2.202e-03 3.321e-03 7.863e-03 -1.000 2.010e-02 -5.153 -2.982 -0.450 -0.415 -4.379
0.02 0.14251 8.60000 3.2166495323 2.5986797810    3.184  3.973  3.5006 -0.078    8  0.685  0.394   252.49   131.85    83.72    64.45    53.09  2 -4.19e-07      0.00 6.616e-01 3.182e-01 2.333e-03 3.323e-03 7.889e-03 -1.000 2.016e-02 -5.163 -2.727 -0.006 0.024 -4.166
0.02 0.14251 8.60000 3.2166874409 2.5986802578    3.177  3.998  3.4987 -0.112    8  0.686  0.394   270.02   140.08    88.69    68.34    56.31  2 -5.46e-07      0.00 6.616e-01 3.182e-01 2.333e-03 3.323e-03 7.889e-03 -1.000 2.016e-02 -5.226 -2.724 0.043 0.072 -4.173
0.02 0.14251 8.60000 3.2167303562 2.5986807346    3.169  4.020  3.4949 -0.150    8  0.687  0.394   291.35   150.04    94.70    73.05    60.20  2 -6.94e-07      0.01 6.616e-01 3.182e-01 2.333e-03 3.323e-03 7.889e-03 -1.000 2.016e-02 -5.281 -2.659 0.176 0.203 -4.123
0.02 0.14251 8.60000 3.2167785168 2.5986814499    3.158  4.037  3.4919 -0.180    8  0.689  0.394   308.94   158.21    99.61    76.91    63.38  2 -8.33e-07      0.01 6.616e-01 3.182e-01 2.333e-03 3.323e-03 7.889e-03 -1.000 2.016e-02 -5.321 -2.597 0.292 0.318 -4.075
0.02 0.14251 8.60000 3.2168326378 2.5986824036    3.144  4.052  3.4890 -0.208    8  0.692  0.394   326.56   166.38   104.51    80.77    66.57  2 -9.92e-07      0.01 6.616e-01 3.182e-01 2.333e-03 3.323e-03 7.889e-03 -1.000 2.016e-02 -5.359 -2.551 0.377 0.402 -4.039
0.02 0.14251 8.60000 3.2168929577 2.5986831188    3.126  4.064  3.4863 -0.234    8  0.695  0.394   343.38   174.18   109.17    84.44    69.60  2 -1.16e-06      0.01 6.616e-01 3.182e-01 2.333e-03 3.323e-03 7.889e-03 -1.000 2.016e-02 -5.391 -2.522 0.420 0.444 -4.016
0.02 0.14251 8.60000 3.2169585228 2.5986840725    3.104  4.077  3.4836 -0.261    8  0.698  0.395   361.09   182.39   114.06    88.31    72.79  2 -1.36e-06      0.02 6.616e-01 3.183e-01 2.337e-03 3.323e-03 7.889e-03 -1.000 2.017e-02 -5.423 -2.491 0.464 0.488 -3.992
0.02 0.14251 8.60000 3.2170281410 2.5986850262    3.077  4.091  3.4809 -0.289    8  0.701  0.397   380.74   191.49   119.47    92.59    76.33  2 -1.61e-06      0.02 6.614e-01 3.184e-01 2.351e-03 3.322e-03 7.889e-03 -1.000 2.018e-02 -5.456 -2.460 0.509 0.533 -3.967
0.02 0.14251 8.60000 3.2170968056 2.5986859798    3.046  4.099  3.4787 -0.310    8  0.704  0.402   395.80   198.54   123.63    95.91    79.06  2 -1.82e-06      0.03 6.612e-01 3.186e-01 2.380e-03 3.321e-03 7.889e-03 -1.000 2.022e-02 -5.477 -2.434 0.546 0.570 -3.946
0.02 0.14251 8.60000 3.2171704769 2.5986871719    3.008  4.105  3.4765 -0.330    8  0.707  0.412   409.79   205.16   127.53    99.02    81.63  2 -2.02e-06      0.03 6.609e-01 3.189e-01 2.435e-03 3.319e-03 7.887e-03 -1.000 2.028e-02 -5.491 -2.405 0.586 0.610 -3.921
0.02 0.14251 8.60000 3.2172453403 2.5986881256    2.964  4.111  3.4742 -0.352    8  0.710  0.426   425.30   212.59   131.90   102.52    84.51  2 -2.27e-06      0.04 6.605e-01 3.192e-01 2.517e-03 3.317e-03 7.886e-03 -1.000 2.037e-02 -5.506 -2.373 0.629 0.654 -3.895
0.02 0.14251 8.60000 3.2173202038 2.5986893177    2.913  4.118  3.4713 -0.379    8  0.712  0.444   439.13   222.05   137.44   106.97    88.17  2 -2.62e-06      0.05 6.600e-01 3.195e-01 2.626e-03 3.315e-03 7.883e-03 -1.000 2.048e-02 -5.526 -2.337 0.680 0.704 -3.863
0.02 0.14251 8.60000 3.2173950672 2.5986902714    2.855  4.125  3.4683 -0.407    8  0.715  0.467   453.95   232.42   143.50   111.84    92.18  2 -3.03e-06      0.06 6.594e-01 3.199e-01 2.761e-03 3.312e-03 7.880e-03 -1.000 2.063e-02 -5.544 -2.289 0.748 0.772 -3.822
0.02 0.14251 8.60000 3.2174701691 2.5986914635    2.786  4.131  3.4649 -0.437    8  0.718  0.494   469.70   243.74   150.09   117.16    96.56  2 -3.51e-06      0.08 6.588e-01 3.204e-01 2.920e-03 3.309e-03 7.877e-03 -1.000 2.080e-02 -5.558 -2.238 0.822 0.846 -3.778
0.02 0.14251 8.60000 3.2175457478 2.5986924171    2.704  4.138  3.4608 -0.473    8  0.720  0.526   489.22   258.28   158.52   123.99   102.18  2  -4.2e-06      0.10 6.582e-01 3.208e-01 3.104e-03 3.306e-03 7.873e-03 -1.000 2.099e-02 -5.575 -2.174 0.916 0.940 -3.721
0.02 0.14251 8.60000 3.2176177502 2.5986933708    2.608  4.143  3.4564 -0.511    8  0.723  0.559   509.70   274.31   167.77   131.51   108.36  1 -5.05e-06      0.13 6.575e-01 3.213e-01 3.299e-03 3.302e-03 7.869e-03 -1.000 2.120e-02 -5.588 -2.084 1.067 1.090 -3.644
0.02 0.14251 8.60000 3.2176895142 2.5986945629    2.489  4.149  3.4509 -0.560    8  0.725  0.596   532.53   295.92   180.18   141.64   116.69  1 -6.34e-06      0.18 6.568e-01 3.218e-01 3.514e-03 3.299e-03 7.865e-03 -1.000 2.143e-02 -5.603 -1.967 1.267 1.288 -3.543
0.02 0.14251 8.60000 3.2177591324 2.5986955166    2.339  4.155  3.4437 -0.621    8  0.728  0.635   563.82   325.31   196.96   155.40   128.00  1 -8.38e-06      0.24 6.560e-01 3.223e-01 3.741e-03 3.295e-03 7.861e-03 -1.000 2.167e-02 -5.617 -1.828 1.529 1.549 -3.425
0.02 0.14251 8.60000 3.2178254128 2.5986964703    2.137  4.160  3.4335 -0.706    8  0.730  0.675   568.00    -1.00    -1.00    -1.00    -1.00  1 -1.22e-05      0.41 6.553e-01 3.228e-01 3.976e-03 3.291e-03 7.856e-03 -1.000 2.192e-02 -5.630 -1.500 2.106 2.121 -3.141
0.02 0.14251 8.60000 3.2178862095 2.5986974239    1.848  4.165  3.4188 -0.833    8  0.732  0.715   528.05    -1.00    -1.00    -1.00    -1.00  0 -2.16e-05      0.86 6.545e-01 3.233e-01 4.208e-03 3.287e-03 7.852e-03 -1.000 2.217e-02 -5.643 -0.707 3.443 3.444 -2.441
0.02 0.14251 8.60000 3.2179403305 2.5986981392    1.468  4.169  3.3997 -1.014    8  0.735  0.752   470.47    -1.00    -1.00    -1.00    -1.00  0    -5e-05      2.47 6.539e-01 3.237e-01 4.426e-03 3.284e-03 7.848e-03 -1.000 2.240e-02 -5.653 1.762 7.054 7.011 -0.192
0.02 0.14251 8.60000 3.2179756165 2.5986986160    0.736 -9.999  4.0000  1.165    9  0.736  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.531e-01 3.243e-01 4.685e-03 3.280e-03 7.844e-03 -1.000 2.268e-02 29.767 29.974 29.962 29.952 29.980
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.02 0.14251 8.80000 0.0900000036 1.0816895962    0.090 -3.329  3.3624  5.123    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-17      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 13.093 15.176 17.992 18.039 13.697
0.02 0.14251 8.80000 0.1000000015 1.1711064577    0.100 -3.203  3.3813  5.118    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.47e-17      0.00 6.959e-01 2.841e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 12.778 14.859 17.674 17.721 13.381
0.02 0.14251 8.80000 0.1035085544 1.1997636557    0.103 -3.168  3.3863  5.118    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-17      0.00 6.959e-01 2.841e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 12.690 14.772 17.586 17.633 13.293
0.02 0.14251 8.80000 0.1200000048 1.3193155527    0.120 -2.991  3.4099  5.099    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.27e-17      0.00 6.959e-01 2.841e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 12.247 14.328 17.136 17.183 12.850
0.02 0.14251 8.80000 0.1400000006 1.4384527206    0.140 -2.808  3.4312  5.069    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.71e-17      0.00 6.958e-01 2.842e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 11.791 13.668 16.207 16.254 12.242
0.02 0.14251 8.80000 0.1505163163 1.4925560951    0.150 -2.746  3.4388  5.069    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.57e-17      0.00 6.959e-01 2.841e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 11.635 13.411 15.830 15.877 12.010
0.02 0.14251 8.80000 0.1599999964 1.5372931957    0.160 -2.681  3.4455  5.057    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.73e-17      0.00 6.958e-01 2.842e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 11.473 13.161 15.473 15.520 11.783
0.02 0.14251 8.80000 0.1844725162 1.6383746862    0.184 -2.545  3.4575  5.031    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-16      0.00 6.958e-01 2.842e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 11.133 12.666 14.785 14.832 11.331
0.02 0.14251 8.80000 0.2000000030 1.6938791275    0.200 -2.465  3.4642  5.013    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-16      0.00 6.957e-01 2.843e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.932 12.384 14.402 14.449 11.073
0.02 0.14251 8.80000 0.2121832371 1.7336471081    0.212 -2.416  3.4686  5.007    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-16      0.00 6.957e-01 2.843e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.811 12.213 14.170 14.216 10.916
0.02 0.14251 8.80000 0.2500000000 1.8403258324    0.250 -2.269  3.4806  4.979    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-16      0.00 6.957e-01 2.843e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.443 11.713 13.509 13.556 10.456
0.02 0.14251 8.80000 0.3000000119 1.9529139996    0.300 -2.111  3.4930  4.950    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -3e-16      0.00 6.957e-01 2.843e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.046 11.188 12.831 12.877 9.974
0.02 0.14251 8.80000 0.3072365522 1.9671831131    0.307 -2.087  3.4946  4.942    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.17e-16      0.00 6.957e-01 2.843e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.987 11.115 12.741 12.788 9.905
0.02 0.14251 8.80000 0.3500000238 2.0434176922    0.350 -1.962  3.5036  4.911    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.08e-16      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.675 10.725 12.261 12.307 9.542
0.02 0.14251 8.80000 0.4000000358 2.1185026169    0.400 -1.813  3.5153  4.866    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.65e-16      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.303 10.260 11.691 11.737 9.113
0.02 0.14251 8.80000 0.4500000179 2.1822810173    0.450 -1.665  3.5271  4.816    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.93e-16      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.932 9.806 11.143 11.190 8.691
0.02 0.14251 8.80000 0.5000000000 2.2374541759    0.500 -1.515  3.5406  4.766    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.556 9.343 10.589 10.635 8.264
0.02 0.14251 8.80000 0.5500000119 2.2836582661    0.550 -1.359  3.5577  4.720    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-15      0.00 6.974e-01 2.828e-01 3.581e-03 9.660e-04 8.761e-03 -1.000 1.987e-02 8.169 8.848 9.983 10.030 7.815
0.02 0.14251 8.80000 0.6000000238 2.3211214542    0.600 -1.201  3.5796  4.688    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-15      0.00 6.976e-01 2.825e-01 3.578e-03 9.653e-04 8.755e-03 -1.000 1.990e-02 7.773 8.313 9.313 9.361 7.345
0.02 0.14251 8.80000 0.6499999762 2.3520355225    0.650 -1.044  3.6053  4.668    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-15      0.00 6.978e-01 2.823e-01 3.576e-03 9.648e-04 8.750e-03 -1.000 1.990e-02 7.380 7.775 8.644 8.693 6.879
0.02 0.14251 8.80000 0.6574330926 2.3561718464    0.657 -1.021  3.6093  4.666    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-15      0.00 6.979e-01 2.822e-01 3.575e-03 9.646e-04 8.749e-03 -1.000 1.989e-02 7.322 7.696 8.547 8.595 6.811
0.02 0.14251 8.80000 0.7000000477 2.3779268265    0.700 -0.893  3.6315  4.654    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-15      0.00 6.981e-01 2.821e-01 3.574e-03 9.641e-04 8.745e-03 -1.000 1.982e-02 7.003 7.261 8.010 8.059 6.438
0.02 0.14251 8.80000 0.7021356821 2.3789386749    0.702 -0.886  3.6328  4.654    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-15      0.00 6.981e-01 2.821e-01 3.571e-03 9.639e-04 8.743e-03 -1.000 1.981e-02 6.986 7.238 7.981 8.030 6.419
0.02 0.14251 8.80000 0.7373364568 2.3946499825    0.737 -0.780  3.6553  4.659    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -5.68e-15      0.00 6.983e-01 2.819e-01 3.536e-03 9.626e-04 8.740e-03 -1.000 1.986e-02 6.720 6.859 7.505 7.553 6.105
0.02 0.14251 8.80000 0.7500000000 2.3998889923    0.750 -0.743  3.6632  4.661    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.12e-15      0.00 6.982e-01 2.819e-01 3.525e-03 9.625e-04 8.743e-03 -1.000 1.989e-02 6.628 6.731 7.346 7.394 5.999
0.02 0.14251 8.80000 0.8000000119 2.4187245369    0.800 -0.615  3.6822  4.637    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.18e-15      0.00 6.984e-01 2.817e-01 3.522e-03 9.616e-04 8.735e-03 -1.000 1.987e-02 6.308 6.336 6.884 6.929 5.654
0.02 0.14251 8.80000 0.8500000238 2.4350347519    0.850 -0.492  3.7007  4.614    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-14      0.00 6.988e-01 2.814e-01 3.518e-03 9.608e-04 8.727e-03 -1.000 1.980e-02 5.999 5.970 6.463 6.505 5.336
0.02 0.14251 8.80000 0.8999999762 2.4492788315    0.899 -0.375  3.7181  4.591    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-14      0.00 6.992e-01 2.810e-01 3.514e-03 9.596e-04 8.716e-03 -1.000 1.980e-02 5.707 5.636 6.083 6.123 5.042
0.02 0.14251 8.80000 0.9499999881 2.4618122578    0.950 -0.262  3.7338  4.565    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-14      0.00 6.997e-01 2.805e-01 3.509e-03 9.582e-04 8.704e-03 -1.000 1.981e-02 5.426 5.326 5.736 5.772 4.766
0.02 0.14251 8.80000 0.9957207441 2.4720153809    0.996 -0.161  3.7472  4.538    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-14      0.00 7.003e-01 2.799e-01 3.503e-03 9.565e-04 8.689e-03 -1.000 1.976e-02 5.173 5.055 5.432 5.466 4.526
0.02 0.14251 8.80000 1.0000000000 2.4729156494    1.000 -0.152  3.7484  4.536    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-14      0.00 7.004e-01 2.798e-01 3.502e-03 9.564e-04 8.688e-03 -1.000 1.975e-02 5.150 5.030 5.405 5.439 4.504
0.02 0.14251 8.80000 1.0338404179 2.4797334671    1.034 -0.081  3.7573  4.515    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-14      0.00 7.010e-01 2.793e-01 3.496e-03 9.547e-04 8.673e-03 -1.000 1.970e-02 4.973 4.844 5.199 5.230 4.339
0.02 0.14251 8.80000 1.0499999523 2.4828116894    1.050 -0.048  3.7614  4.505    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-14      0.00 7.013e-01 2.790e-01 3.493e-03 9.539e-04 8.665e-03 -1.000 1.968e-02 4.890 4.758 5.103 5.133 4.262
0.02 0.14251 8.80000 1.1000000238 2.4916803837    1.099  0.053  3.7733  4.472    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-14      0.00 7.026e-01 2.778e-01 3.479e-03 9.502e-04 8.631e-03 -1.000 1.959e-02 4.638 4.500 4.818 4.845 4.033
0.02 0.14251 8.80000 1.1499999762 2.4996678829    1.149  0.150  3.7841  4.437    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-14      0.00 7.047e-01 2.758e-01 3.457e-03 9.442e-04 8.579e-03 -1.000 1.951e-02 4.396 4.255 4.548 4.573 3.813
0.02 0.14251 8.80000 1.1851934195 2.5048277378    1.185  0.218  3.7912  4.411    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.36e-14      0.00 7.073e-01 2.733e-01 3.431e-03 9.374e-04 8.517e-03 -1.000 1.939e-02 4.226 4.084 4.362 4.385 3.660
0.02 0.14251 8.80000 1.2000000477 2.5068950653    1.200  0.243  3.7942  4.402    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.51e-14      0.00 7.075e-01 2.732e-01 3.429e-03 9.369e-04 8.514e-03 -1.000 1.936e-02 4.162 4.020 4.292 4.314 3.603
0.02 0.14251 8.80000 1.2059868574 2.5077142715    1.206  0.256  3.7954  4.397    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-14      0.00 7.081e-01 2.726e-01 3.424e-03 9.355e-04 8.500e-03 -1.000 1.934e-02 4.130 3.989 4.258 4.280 3.574
0.02 0.14251 8.80000 1.2219815254 2.5098578930    1.222  0.285  3.7985  4.386    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.78e-14      0.00 7.081e-01 2.726e-01 3.426e-03 9.360e-04 8.506e-03 -1.000 1.934e-02 4.057 3.915 4.178 4.200 3.509
0.02 0.14251 8.80000 1.2468444109 2.5130646229    1.247  0.328  3.8031  4.370    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-14      0.00 7.071e-01 2.735e-01 3.440e-03 9.398e-04 8.540e-03 -1.000 1.939e-02 3.951 3.809 4.063 4.083 3.414
0.02 0.14251 8.80000 1.2500000000 2.5134611130    1.250  0.333  3.8037  4.369    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.08e-14      0.00 7.070e-01 2.736e-01 3.442e-03 9.404e-04 8.545e-03 -1.000 1.940e-02 3.937 3.796 4.048 4.069 3.402
0.02 0.14251 8.80000 1.2999999523 2.5194499493    1.300  0.418  3.8127  4.337    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.58e-14      0.00 7.071e-01 2.734e-01 3.441e-03 9.402e-04 8.545e-03 -1.000 1.942e-02 3.726 3.587 3.821 3.839 3.215
0.02 0.14251 8.80000 1.3500000238 2.5249314308    1.350  0.498  3.8213  4.307    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.97e-14      0.00 7.075e-01 2.732e-01 3.438e-03 9.394e-04 8.538e-03 -1.000 1.938e-02 3.525 3.386 3.605 3.622 3.034
0.02 0.14251 8.80000 1.3999999762 2.5299651623    1.400  0.574  3.8297  4.281    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.17e-14      0.00 7.069e-01 2.736e-01 3.444e-03 9.411e-04 8.552e-03 -1.000 1.942e-02 3.334 3.197 3.401 3.417 2.865
0.02 0.14251 8.80000 1.4170638323 2.5315897465    1.417  0.599  3.8327  4.273    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.15e-14      0.00 7.070e-01 2.736e-01 3.443e-03 9.408e-04 8.550e-03 -1.000 1.942e-02 3.272 3.135 3.334 3.349 2.810
0.02 0.14251 8.80000 1.4500000477 2.5346016884    1.450  0.647  3.8383  4.258    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-14      0.00 7.071e-01 2.735e-01 3.441e-03 9.402e-04 8.545e-03 -1.000 1.939e-02 3.152 3.017 3.206 3.221 2.705
0.02 0.14251 8.80000 1.4925712347 2.5382690430    1.493  0.707  3.8462  4.242    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-14      0.00 7.073e-01 2.733e-01 3.439e-03 9.396e-04 8.540e-03 -1.000 1.942e-02 3.003 2.871 3.047 3.061 2.577
